eror hadehh gbisa buka	negative
so good	positive
akun bagus unt pertemanan	positive
akun temukanknpa ko	negative
lemot	negative
gg	positive
jangan diulang ditayangkan	positive
elon musk tai	negative
p balap	negative
ni kapan normalnya vid foto ga muncul padhl wifi lancar	negative
facebook bangkrut pindah	positive
so disgusting	negative
terbaik	positive
login error	negative
best	positive
very nice project	positive
sagat bagus aplikasisa sagat terpenuhi	positive
okeh	positive
mantap	positive
hallo admin perbaiki code lama lama tunngu	negative
bener ga sms kode konfirmasinya kemaren kemaren gabisa login	negative
meningkat bgs	neutral
pemutaran video bermasalah	negative
menyenangkan	positive
suspen	negative
login ulang	negative
tweeter	positive
g dftr njing	negative
ngelag si	negative
mantap bokep	positive
akun keblok sepertinya ngeklik tautan twit spam hik cepet yak sudahlah min apus akun jg apus nyabikin bete ajah	negative
mantap	positive
ngeclose	positive
wih bagus mmp	negative
nice	positive
bu	positive
buruk	negative
gajelasssss woyyyyy mesti dibatesin hah emangggg lu gak pernah baca au scroll tl sampe berjam cuma liat base doang hidupppp gueeeeee tau gakkk	negative
bagus nonton	positive
jelek bet	negative
login kendala kan notel ny dah bnr tp disuruh	positive
good lh	positive
assalamualaikum selamat pagi waalaikum salam kenal menjadi pemenang	positive
bagus	positive
ubur ubur ikan konci bola colayik baxat tvri mmakis ncakep	positive
cukup menghibur	positive
gooood	positive
video gabisa diplay	negative
akun baru tangguhkan apaapaan baru akun ditangguhkan	negative
bagus aplikasinya	positive
sip menggunakan merasa mencari pengalamankami kalimantanbanjar	positive
mantap	positive
ga login google waktu login google	negative
not bad but not good perubahan so kasi	negative
oke	positive
kualitas buruk error buffering keluar hang lemot diperbaiki	neutral
oke	positive
hmmbnyak ngeluhdan bgtudiupdate semakin parahsama skli ga memuat fleetknpa yajgn tweter kena blokir indonesia	negative
buruk akun blokir gak pernah toxic gak pernah nyebar video bokep akun baru susah minta kode telepon tolol kan lewat email tolol	negative
tololmau daftar susah niat cari hiburan persulit auto uninstal apl gak kaya gini	negative
yaa playback error	negative
aplikasinya bagus bangat	positive
media sosial log in paling ribet dibanding facebook instagram ribet verif telp kode otp g masuk sms nunggu beberapa minggu kemudian baru teratasi g enak punya sistem auto reset sedang asik mengembara kepencet close langsung kereset awal	neutral
nana	positive
mantap	positive
bokep	positive
cuan mulu	negative
jelek	negative
loginsetelah berkali dicoba bisamohon diperbaiki	negative
kurang bagus	negative
bagus senang puas	positive
kurang	negative
tau ah semenjak ambil ahli melon kecewa pak jack balik donk ಥ‿ಥ cepetan kek rilis	negative
oke	positive
oke	positive
mantap	positive
bagus	positive
nyobain	negative
busuk	negative
twiter twiterapakah kamu lgi error knp baru masuk eh tibatiba keluar lagiada	negative
balikin fitur momen	positive
susah login telepon pencet masuk eh suruh daftar daftar gunakan	negative
bagus membantu	positive
miris	negative
gak download batal	negative
akun asli kena copyright perbaiki sistemnya karna masa segampang claim copyright dr foto editan asli dr akun official	negative
kntl login bisaloading ngotak	negative
terbaik	positive
proses download sedikit lama	negative
bagus sy ska nonton bokep situ	positive
good	positive
cukup membantu menyampaikan berita aspirasi	positive
perbaiki pemutaran video load fotojaringan bagus tetap terbuka	negative
lag	neutral
luar biasa mantap	positive
keren	positive
good job baget pokoknya this app	positive
balada desa	positive
twittermaliciousdmca	negative
mantap yess	positive
mantap pokok	positive
nice	positive
permasalahan login akun	negative
kacaauuuuu kacau	negative
bagus app	positive
bagusssssssss	positive
mana kodenya njing	negative
salah satu sosial media bagus	positive
dong loading memuat photo video tiap buka gini giliran lancar	negative
ngikut	negative
ga	negative
nicee	positive
good	positive
developer diperbaiki login akun susah bener sekalinya masuk kena limit v	negative
arah kan yah teman baru menggunakan	positive
minggu gak login kode verifikasi sms kirim nomer baru aktif pulsa ganti kartu baru tetap gak login kecewa	negative
pengalaman tau menjadi tau	positive
very very bad	negative
tempat keluh kesah baik	positive
good sosmed	positive
bagus	positive
parah susah login	negative
akun dihacked login tanggapan lanjut akun tersebut ketangan akun email penerimaan kode akses diganti orang ngehacked akun mohon diberitanggapannya terima	negative
bagus	positive
lama login buwat mata ga	negative
ga nerima kode sms	negative
bagus	positive
terhenti tibatiba	negative
oke	positive
oopoo	neutral
bagus seru	positive
min jangan lama kodenya	positive
bagusss ajaa kepoin bias bias thailand trus korea kek intinya baguss jangan ilang apl nyaaa	positive
netral	negative
ga ngerti cara main anjir cuma geser doang	neutral
mantap	positive
asu nunggu verifikasi telepon berjam jam memang mempersulit jangan pasarin	negative
lancar	positive
kenapaa haruss limitnyaaaaaaaa	negative
ga kode verifikasi ga masuk masuk akun ku hilang jadinya pls baikin biar kirim kode verifikasi lewat wa kek jadinya gimana akun ak gabisa	negative
langsung masukkan	positive
rusak asal ban akun orang akun diban semua	negative
best s	positive
keuren habis	positive
gak login akhir akhir login susah	negative
apaan limit limit gajelas aneh lama kelamaan ngawur aturan berubah	negative
terbaru macetkeluar	negative
bgs	positive
biar allah balas	negative
semoga kabar gembira	positive
login tpi trs	negative
update loading lama parahhh sinyal bagus developer gmana	negative
sungguh unikdikarenakan isinya bokep semuasangat entotable	positive
m	positive
bokepnya	positive
good	positive
baik	positive
terbaik	positive
awesome	positive
suka	positive
bagus terbaik sya suka	positive
dicoba gmn proses dgn semuanya	positive
ktar ktir saingan zuck siapa suruh limit search gabisa muncul tulisan kesalahan teknis trending search perbaiki baru buka bukan kena limit	negative
bagus	positive
bagus napa liat bawah	positive
pernah jdi karyawan pt intinusa timbasari th th jdikabag sd th sd d jdi superpaiser pabriknya bangktut	positive
bagus ayo download	negative
crash trs wkt lg scroll beranda bwh tiba balik keatas perbaiki	negative
orang top tweet	positive
gabisa masuk nulis eh tetep g masuk	negative
keren	negative
bagus suka	positive
siap	positive
aneh verifikasi akunnya masa akunnya aneh sumpah	negative
akun ku ban	negative
app ktl	negative
terjadi masalah pemutaran jelaskan	negative
video bokp wkkwwk	positive
kurang bagus ku	neutral
pengisi waktu kosong	positive
baru mencoba	negative
good	positive
baguus	positive
download gjj	negative
cuman login pubg	positive
bgs	positive
memperbarui tweet internet perbaiki min maaf kukasih beres kukasih	positive
good berita terbaru muncul	positive
napa sihh muncul mulu iklan ngenn maksa nyuruh download emang ajg	negative
stu	negative
bingit	positive
ngk dibuka keluar mohon diperbaiki	negative
keren bokep	positive
oke	positive
wow	positive
iriaan papua barat	negative
susah buka video susah pause maju detiknya	negative
mantap	positive
menambah wawasan dunia mode	positive
bagus	positive
niceee	positive
kk	negative
cepat n tepas	positive
mantul	positive
nice aplikasion	positive
mantap	positive
membantu update berita terbaru memanas paling gokil	positive
mantapppssss	positive
wøw not bađ	positive
scroll kebawah mengrefresh jadinya gaenak baca	negative
dimasukin ngak kenapanih	negative
gampang gampang susah	positive
mantap	positive
bagus	positive
bagus	positive
katanya gak didaftarkan kan jaringan baik ponsel sah diperbaiki tetep gak capek lamalama daftar google tetep gak bener	negative
keren	positive
jelek liat konten sensitif	negative
iklan muncul gue download tibaada iklan ku x in nama asu	negative
kalau sinyal lemot foto loading lama ngeblank hitam foto profil maupun foto status keliatan	neutral
bosok	negative
bug	negative
tiap liat vidio suka keluar aneh	negative
menyenangkan	positive
sek cobak	positive
nice	positive
nice	positive
top	positive
good	positive
in their worst era	negative
sugoi	positive
makasih	positive
d download gak d instal	negative
keren	positive
beberapa kali update kali parah dah lihat foto twit org tibatiba keluar timeline begitupun nonton video bahkan sampe gak nonton video live kapan benernya	negative
good	positive
membantu up viral tending tweet	positive
kwkwk liat bokep disini v mhehhe	positive
knp ga masuk akun	negative
klas	positive
mantap suka	positive
terima gabung min	positive
mantul	positive
elon musk gubluk	positive
permudah dong loginnya	neutral
muter video lama	negative
logout	negative
wonderfulll	positive
dl	neutral
perbaiki masalah copyright	negative
ribet masuk	negative
bagus	positive
update beritanya	positive
bagus	positive
sik asik dirimu	positive
kumohon pengen menjelajahi punya kartu mengetahui telepon menambahkan login mohon baru mendownload harap baca editthank you very much because it has been updated to be able to login without an account phone number thank you very much	negative
good	positive
thankyo	positive
alahamdilillahhirobil alqmiin baik tuk menambqh persahqbqtan tambah pengrtian	positive
cara hilangkan getaran notifikasi mana	neutral
imejing	positive
gak akun suspend kejelasan	negative
update tak dibuka hmmmm uninstall	negative
good	positive
suka twitterland sayangnya razia n sb q merah mungkin perlu dtindak lanjuti dg real data biar real ga kena razia	positive
mantul bos	positive
sakit hati karna iklan mulu	negative
dicoba	positive
bayangkan memakai mengemukakan pendapat berdebat	neutral
keren si	positive
baik	positive
kian jelek aj	negative
first time using app its cool	positive
lumayan	positive
bagus	positive
mqntap	positive
beutifull main tweet cuan ratusan juta	positive
komplit	positive
aplikasinya mudah gunakan bagus menambah wawasan	positive
dah broken kek dikit dikit suspend pdahal data terkait twitterjadi tak akses	negative
good	positive
nice apps	positive
w verifikasi masa waktu kode cepet benerjadi gagal mulu babi nih	negative
keren	positive
its okay	positive
enggak duit	negative
nice	positive
ngelag	negative
gada cm bntang aj	positive
bagus	positive
kali login gabisa masukin kode verifikasi ponsel ny bener active dong perbaikan nyoba beberapa kali smpai nunggu beberapa hari tetep perubahan mohon bantuan	negative
daftarnya	negative
nonton bokep	positive
sometimes its always hard to see videos or photos even though my signal is good	positive
burung biru gendut kurangkurangin resenya ak ksik	positive
bts fotonya simpan galeri	positive
buruk kode verifikasi sampah	negative
asyik berkomunikasi semua teman	positive
anjay	positive
membantu	positive
bete	negative
fleet story gak muncul versi terbaru	negative
apknya bagus	positive
proses meload video foto terlalu lambat	negative
internet mbps liat foto ga	negative
mantavz	positive
ajg lo elon	negative
good	positive
kode	negative
tampilan versi lawas baik	negative
lbh	positive
bermanfaat	positive
gak verifikasi pakai nomer lama ga nih	negative
informatif	positive
top	positive
sosial media menurutku komplit	positive
bagus	positive
kenapasi down mulu perasaan dah kagak masuk nih elah	negative
ko masuk keluar hari aninstal ulang ko gituh sedang gangguang kena hek	negative
twiter buruk gak masuk ndaftar jga gak payahhhh	negative
plitik	positive
mumtaz	positive
crott	positive
bagus	positive
siip	positive
pekbnya mantab	positive
bagus sihh ga ngerti cara makenya	positive
good job	positive
matap teritegrasi	positive
gabisa login ¡	negative
soooo tweet	positive
gak ngapain akun tangguhkan	negative
jelek	negative
veripikasi kode ngga masuk	negative
dear butuh fitur vn	negative
kendala teknis memasukan verifikasi bener kendala minta bantuan bantuan ga jelasss	negative
please make look like facebook especially in placement of photos and bidyo media please put photos and bidyo in a folder	positive
good	positive
ribet bet login	negative
singkat mencintai panji	positive
masuk keluar ga selama berminggu minggu	negative
gak fitur search semenjak kebijakan baru aneh search gak buka tweet limit prem limit balikin kek kalau perlu ganti ceo dah kesel gue	negative
biasa	positive
dibatesin balikin kaya dlu woy	negative
ajum	positive
mengganggu iklannya menerus muncul	negative
bagus nih nebar	positive
ga login trs heran	negative
ngelag trs	neutral
lumayan	positive
gatel raiso gawe akun raiso login	negative
bgs	positive
tweeter menyenangkan	positive
akun	negative
menarik disini info info bermamfaat	positive
suka	positive
berat menanggapi buka thread	neutral
susah mainnya memperbaharui tweet jaringan aman aneh unistall susah install gimana suka sukanya	neutral
oke	positive
super duper lolot	negative
knpa sedang error	negative
film bokepgajelas	negative
gak tiba tiba tangguhkan	negative
apaan log in gak masuk bingung	negative
lelet update	negative
tambah up tmbh jelek ngelag	negative
lambang dm ilang woiiii susah nge dm gmn uninst	negative
like	positive
mantap	positive
semoga bermanfaat	positive
pokoknya oke	positive
kren lbih gampang liat kabar berita luar kota	negative
login dri gugel salah mulu gblk	negative
good	positive
suka membatasi follower	positive
a diwz wa	negative
maju	positive
membuat akun baru kode telepon pernah dikirim	negative
lemot	neutral
akun besar fanbase bts suspend gila bener niih masalah siih lo army heran bukan cuma satu akun tpi akun bener gilaa kira orang dalem tuuh pinter semua eh kebalikannya	negative
